Date,Open,High,Low,Close,Adj Close,Volume,MA_10,MA_50,MA_200,RSI,MACD,BB_High,BB_Low,BB_Width,Volume_24h,ADL,Aroon_Up,Aroon_Down,ADX,ATR,AO,BOP,Bull_Power,Bear_Power,CMF,Chaikin_Osc,Stoch_Osc,CCI,Vortex_Plus,Vortex_Minus
2003-12-18,189.39999389648438,190.9600067138672,189.39999389648438,190.6300048828125,190.6300048828125,0,188.08600006103515,191.45279998779296,197.36430046081543,75.9142737609553,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,0.0,0.0,96.0,20.0,0.0,1.3828582763671875,4.871175249885113,0.7884621027612313,4.577198791503918,2.3571975708007926,,0.0,93.85472637946859,89.53768555168772,1.1043238423743647,0.9356764215612285
2003-12-19,190.61000061035156,190.7899932861328,189.72999572753906,190.27000427246094,190.27000427246094,0,188.525,191.45279998779296,197.36430046081543,70.96288777848847,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,0.0,0.0,96.0,20.0,0.0,1.3597967965262276,4.871175249885113,-0.3207520009212875,4.577198791503918,2.3571975708007926,,0.0,87.15081735236369,89.53768555168772,1.1043238423743647,0.9356764215612285
2003-12-22,190.0399932861328,190.44000244140625,188.86000061035156,189.58999633789062,189.58999633789062,0,188.86600036621093,191.45279998779296,197.36430046081543,62.65054201025833,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,0.0,0.0,96.0,20.0,0.0,1.3755257275639747,4.871175249885113,-0.28480786502747546,4.577198791503918,2.3571975708007926,,0.0,74.48775179084417,89.53768555168772,1.0658525952073021,0.9102495535005235
2003-12-23,189.58999633789062,194.80999755859375,189.11000061035156,189.41000366210938,189.41000366210938,0,189.1260009765625,191.45279998779296,197.36430046081543,60.62622563751557,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,0.0,0.0,96.0,20.0,0.0,1.6844165290409898,4.871175249885113,-0.03157767932432975,4.577198791503918,2.3571975708007926,,0.0,41.431744234925745,89.53768555168772,1.1123791036438206,0.7089558587216519
2003-12-24,189.39999389648438,190.6300048828125,189.2100067138672,190.3800048828125,190.3800048828125,0,189.31300201416016,191.45279998779296,197.36430046081543,66.84379335209388,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,0.0,0.0,96.0,20.0,0.0,1.66552950331987,4.871175249885113,0.6901494718517961,4.577198791503918,2.3571975708007926,,0.0,51.9523634570255,89.53768555168772,1.1438509957665333,0.8435460853696061
2003-12-25,190.39999389648438,190.52999877929688,189.8300018310547,190.33999633789062,190.33999633789062,0,189.49500122070313,191.45279998779296,197.36430046081543,66.37820283654399,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,0.0,0.0,96.0,20.0,0.0,1.5965628922428927,4.871175249885113,-0.08571117166212534,4.577198791503918,2.3571975708007926,,0.0,51.51843135697287,89.53768555168772,1.1754385730089458,0.8337722465418436
2003-12-26,190.3300018310547,190.7899932861328,189.49000549316406,190.4600067138672,190.4600067138672,0,189.73500213623046,191.45279998779296,197.36430046081543,67.11806551365686,1.0427558142654618,191.51596274674588,185.51003822981662,0.03153378297393489,0.0,0.0,96.0,20.0,0.0,1.5753789565804541,4.871175249885113,0.10000469505610592,4.577198791503918,2.3571975708007926,,0.0,51.666768391927086,89.53768555168772,1.1696394437541815,0.8220966474454958
2003-12-29,190.1999969482422,190.32000732421875,189.1300048828125,189.8000030517578,189.8000030517578,0,189.8990020751953,191.45279998779296,197.36430046081543,59.37920834335277,1.0427558142654618,191.64574117369295,185.5972596197641,0.031867657832858234,0.0,0.0,96.0,20.0,0.0,1.5578520190428993,4.871175249885113,-0.33612863517464225,4.577198791503918,2.3571975708007926,,0.0,37.45320920557089,56.785658064481005,1.1388650123203095,0.8589514477196434
2003-12-30,189.91000366210938,190.5399932861328,189.49000549316406,190.17999267578125,190.17999267578125,0,190.05800170898436,191.45279998779296,197.36430046081543,62.08944735386388,1.0427558142654618,191.81381857197118,185.6461820383804,0.03243052251087928,0.0,0.0,96.0,20.0,0.0,1.5215760028947456,4.871175249885113,0.25713538336336683,4.577198791503918,2.3571975708007926,,0.0,37.60099696263652,65.85979818616673,1.1181104810798623,0.9295974828276632
2003-12-31,190.11000061035156,192.0399932861328,189.8699951171875,192.02999877929688,192.02999877929688,0,190.30900115966796,191.45279998779296,197.36430046081543,71.91437579980537,1.0427558142654618,192.27941988042096,185.6745809740712,0.034394828663936,0.0,0.0,96.0,20.0,0.0,1.5678918718983574,4.871175249885113,0.8847925295155857,4.577198791503918,2.3571975708007926,,0.0,62.533699928230206,114.28569750148066,1.0733621940160172,0.8572055867209765
2004-01-01,192.02999877929688,192.02999877929688,190.2100067138672,191.57000732421875,191.57000732421875,0,190.4030014038086,191.45279998779296,197.36430046081543,67.24769626893269,1.0427558142654618,192.47626133930555,186.0127401255382,0.03373973464869326,0.0,0.0,96.0,20.0,0.0,1.5858990285791668,4.871175249885113,-0.2527436596101446,4.577198791503918,2.3571975708007926,,0.0,56.33435264262961,104.78680588184042,1.0927103005657914,0.8605140155365951
2004-01-02,191.57000732421875,192.49000549316406,190.22999572753906,192.2899932861328,192.2899932861328,0,190.6050003051758,191.45279998779296,197.36430046081543,70.47701878758394,1.0427558142654618,192.6673276049101,186.46267270026567,0.03226717521078557,0.0,0.0,96.0,20.0,0.0,1.634049795511012,4.871175249885113,0.31857648266176947,4.577198791503918,2.3571975708007926,,0.0,64.70581949748572,118.36430708138617,1.1086956121119496,0.8353456235069073
2004-01-05,191.9499969482422,192.41000366210938,190.9600067138672,191.94000244140625,191.94000244140625,0,190.84000091552736,191.45279998779296,197.36430046081543,67.01780724941702,1.0427558142654618,192.70416365746468,187.0018376242736,0.029708898409188184,0.0,0.0,96.0,20.0,0.0,1.620903163563239,4.871175249885113,-0.006892777842086986,4.577198791503918,2.3571975708007926,,0.0,57.35517178051816,120.58333325026861,1.125050125692825,0.8499403337674531
2004-01-06,192.00999450683594,193.99000549316406,191.5800018310547,193.36000061035156,193.36000061035156,0,191.23500061035156,191.45279998779296,197.36430046081543,72.8420819833261,1.1712896166121993,193.0628507640304,187.29815082288368,0.02981330121509165,0.0,0.0,100.0,16.0,0.0,1.677267484887963,4.871175249885113,0.5601676564814932,4.577198791503918,2.3571975708007926,,0.0,75.63029089165228,182.962616334118,1.1301822128865617,0.834947203134764
2004-01-07,193.36000061035156,193.8300018310547,192.38999938964844,192.92999267578125,192.92999267578125,0,191.48999938964843,191.45279998779296,197.36430046081543,68.87563795608813,1.2243420810308123,193.4125470958004,187.3904543080082,0.03121387558393947,0.0,0.0,96.0,12.0,42.346642929585734,1.6603199817821264,4.871175249885113,-0.29861611494934936,4.577198791503918,2.3571975708007926,,0.0,68.40326307448088,165.44226124170882,1.1109384670394353,0.88283387324203
2004-01-08,192.9600067138672,194.8699951171875,192.1300048828125,194.6699981689453,194.6699981689453,0,191.9229995727539,191.45279998779296,197.36430046081543,74.84471356429373,1.3907586428530294,194.1184262280603,187.29957456539677,0.03502774812144265,0.0,0.0,100.0,8.0,43.783256106058325,1.7374392855387604,4.871175249885113,0.6240866969615967,4.577198791503918,2.3571975708007926,,0.0,96.67226071480256,177.3287906815089,1.0825726228983596,0.8458163434832008
2004-01-09,194.72999572753906,197.83999633789062,194.41000366210938,196.3800048828125,196.3800048828125,0,192.51499938964844,191.45279998779296,197.36430046081543,79.0890700083694,1.6417036796563593,195.12006952950023,187.1299319963787,0.04068712360960348,0.0,0.0,100.0,4.0,45.81673108840116,1.8583359562703667,4.871175249885113,0.4810532590707689,4.577198791503918,2.3571975708007926,,0.0,83.2761492600445,240.35350788752118,1.1851475671280691,0.7419573996101222
2004-01-12,196.9199981689453,197.67999267578125,196.3300018310547,196.77999877929688,196.77999877929688,0,193.21299896240234,191.45279998779296,197.36430046081543,79.94161776808065,1.8515125101516787,196.01190561684132,187.10009542075636,0.04528819113410099,0.0,0.0,100.0,0.0,47.70495785771951,1.822025591160095,4.871175249885113,-0.1037039548788896,4.577198791503918,2.3571975708007926,,0.0,87.83009645806544,221.56157015834293,1.284680991264985,0.8789706217094909
2004-01-13,196.67999267578125,197.11000061035156,195.49000549316406,196.3699951171875,196.3699951171875,0,193.83199920654297,191.45279998779296,197.36430046081543,76.49876198517485,1.962085945497961,196.64875205315352,187.24124886237385,0.04790702971279069,0.0,0.0,96.0,0.0,48.4885402767353,1.8075948430191955,4.871175249885113,-0.19135709441639664,4.577198791503918,2.3571975708007926,,0.0,83.12281672967566,162.52254830184324,1.24491474049656,0.7359389987973103
2004-01-14,196.3699951171875,196.3699951171875,189.22999572753906,194.64999389648438,194.64999389648438,0,194.09399871826173,191.45279998779296,197.36430046081543,64.03884638048618,1.8891495260066051,196.90781354269595,187.49518633523374,0.04835667866739251,0.0,0.0,92.0,0.0,45.22558370629148,2.1884808820641415,4.871175249885113,-0.24089655010290068,4.577198791503918,2.3571975708007926,,0.0,63.375366579189865,49.79954174881037,0.9765151793963882,0.8102188049021906
2004-01-15,194.69000244140625,194.97999572753906,192.91000366210938,193.97000122070312,193.97000122070312,0,194.33399810791016,191.45279998779296,197.36430046081543,59.88599734617562,1.756232408097759,197.07694238540185,187.6600571263169,0.048548152806217805,0.0,0.0,88.0,8.0,42.19569546230793,2.1800173951616806,4.871175249885113,-0.34782800993667945,4.577198791503918,2.3571975708007926,,0.0,55.56832475500072,60.96853317043082,1.101611014706223,0.8658609623545083
2004-01-16,194.0500030517578,194.0500030517578,191.3300018310547,191.75999450683594,191.75999450683594,0,194.28099822998047,191.45279998779296,197.36430046081543,48.80786610072441,1.4557841885946061,197.06258262060433,187.82341591455193,0.04818088741509137,0.0,0.0,84.0,4.0,40.08942396130925,2.218587668414641,4.066822859820178,-0.841914528380213,4.577198791503918,2.3571975708007926,,0.0,29.384420440750358,2.427314301848065,1.0653400670898225,0.8892188594730159
2004-01-19,191.9499969482422,192.47000122070312,191.0,191.13999938964844,191.13999938964844,0,194.20099792480468,191.45279998779296,197.36430046081543,46.2244614400773,1.1543418512755181,196.9957828585605,188.04521598177152,0.046827283171340765,0.0,0.0,80.0,0.0,38.27326471831778,2.165117207863818,2.9084116767434693,-0.5510182897714297,4.577198791503918,2.3571975708007926,,0.0,22.183548510008595,-33.25580663199276,1.0442943977942098,0.9433848674198342
2004-01-20,191.1199951171875,195.35000610351562,191.08999633789062,194.58999633789062,194.58999633789062,0,194.3239974975586,191.45279998779296,197.36430046081543,59.174006368820976,1.1802276187482335,197.1016935589575,188.45730454895266,0.04442360436142108,0.0,0.0,76.0,0.0,35.91645928877936,2.3147523905610456,2.1202055538401794,0.8145524098802224,4.577198791503918,2.3571975708007926,,0.0,62.25319663633222,43.184725604389115,1.033720342239079,0.908512579230405
2004-01-21,194.61000061035156,196.0,194.52999877929688,195.74000549316406,195.74000549316406,0,194.60499877929686,191.45279998779296,197.36430046081543,62.422382082061084,1.2787972253797477,197.40587888590045,188.68911928304487,0.04453233553812276,0.0,0.0,72.0,0.0,34.002388475981,2.25441302128548,2.354382728127888,0.7687101662895223,4.577198791503918,2.3571975708007926,,0.0,75.60986415957042,98.0561785828701,1.1205691790231815,0.8891989196619983
2004-01-22,195.77000427246094,196.42999267578125,195.13999938964844,195.67999267578125,195.67999267578125,0,194.70599822998048,191.45279998779296,197.36430046081543,62.14450060732375,1.3366635901530515,197.63077150185399,188.9982263008804,0.04411562512308915,0.0,0.0,68.0,8.0,32.40732450859083,2.185525897346004,2.442970455394061,-0.0697767946913332,4.577198791503918,2.3571975708007926,,0.0,74.91285123124773,99.70543949406907,1.1408493366185426,0.8869767480542401
2004-01-23,195.6699981689453,196.10000610351562,192.89999389648438,195.0500030517578,195.0500030517578,0,194.572998046875,191.45279998779296,197.36430046081543,59.16686283997729,1.3165122695814944,197.71440616830776,189.37359126821568,0.042762444345508646,0.0,0.0,64.0,4.0,30.344426983905162,2.2579892051806643,2.5592345742618363,-0.1937477350321387,4.577198791503918,2.3571975708007926,,0.0,67.5958990899666,53.424946111215746,1.052990657166007,0.8992077596871051
2004-01-26,194.49000549316406,194.5,192.3699951171875,193.02000427246094,193.02000427246094,0,194.1969985961914,191.45279998779296,197.36430046081543,50.73166386228631,1.1237839845222197,197.518137584333,189.89185997426077,0.039510296556139454,0.0,0.0,60.0,0.0,28.65983841978153,2.2881334001370677,2.695851584041833,-0.690139836093759,4.577198791503918,2.3571975708007926,,0.0,44.018679166703585,-7.851378836915571,1.006507329227085,0.9712581926025469
2004-01-27,193.00999450683594,193.22000122070312,190.8800048828125,192.9600067138672,192.9600067138672,0,193.8559997558594,191.45279998779296,197.36430046081543,50.50249683865535,0.9551932552629125,197.32086758274008,190.36713137966225,0.03603718885328008,0.0,0.0,56.00000000000001,0.0,27.70912645339732,2.291837895690893,2.3421460768755935,-0.021362338119644744,4.577198791503918,2.3571975708007926,,0.0,43.32184346007638,-57.03843232619991,0.9454738364966322,1.0015880779450628
2004-01-28,192.89999389648438,194.22999572753906,192.44000244140625,192.60000610351562,192.60000610351562,0,193.6510009765625,191.45279998779296,197.36430046081543,49.0701610504691,0.7835031109403587,197.29839343995778,190.44660625486645,0.035575217902167326,0.0,0.0,52.0,12.0,26.30714155333586,2.25599185215103,1.8133520238539802,-0.16759157438900682,4.577198791503918,2.3571975708007926,,0.0,39.14065199861767,-28.825054265037693,0.9934834216490105,1.002443561517842
2004-01-29,192.58999633789062,193.69000244140625,191.82000732421875,192.38999938964844,192.38999938964844,0,193.49300079345704,191.45279998779296,197.36430046081543,48.21115901888147,0.6233065578898049,197.24655963543174,190.58043926593544,0.03464899626095102,0.0,0.0,48.0,8.0,25.267862138570003,2.228420656796492,1.0782359403722523,-0.10695051896337882,4.577198791503918,2.3571975708007926,,0.0,37.39650654864125,-56.61097416825793,0.9109724874472951,1.1020695198779642
2004-01-30,192.3699951171875,193.16000366210938,191.0399932861328,192.75999450683594,192.75999450683594,0,193.59300079345704,191.45279998779296,197.36430046081543,49.87598949274397,0.5202085093450819,197.23033239217708,190.6436666312604,0.03417029440039275,0.0,0.0,44.0,4.0,24.626778336058244,2.220677065309354,0.4766179253073233,0.183961075883314,4.577198791503918,2.3571975708007926,,0.0,44.796911065326164,-75.62774894763689,0.8379575412863614,1.1101549672765947
2004-02-02,192.74000549316406,193.0,191.47000122070312,192.17999267578125,192.17999267578125,0,193.6970001220703,191.45279998779296,197.36430046081543,47.30859878300684,0.3872374305510107,197.2147731511017,190.6832248957733,0.03398661933735996,0.0,0.0,40.0,0.0,24.0314862337259,2.1713429020227486,0.11853031831628869,-0.3660217412984941,4.577198791503918,2.3571975708007926,,0.0,40.97219720297801,-83.27665637737206,0.8728788380404241,1.099026324054974
2004-02-03,193.22999572753906,193.9499969482422,192.9499969482422,193.77000427246094,193.77000427246094,0,193.61500091552733,191.45279998779296,197.36430046081543,54.259720110738634,0.4054833801705797,197.2253590961794,190.71363931690652,0.03360540659387466,0.0,0.0,36.0,44.0,22.91647953977613,2.142675857054048,0.26691149543313486,0.540008544921875,4.577198791503918,2.3571975708007926,,0.0,52.07217560567903,-14.832820498116595,1.0784824249585347,1.0359709035313749
2004-02-04,193.7899932861328,193.9499969482422,192.9499969482422,193.1999969482422,193.1999969482422,0,193.36100006103516,191.45279998779296,197.36430046081543,51.63015817631533,0.36968707688444624,197.22371023378062,190.7422886065514,0.03354773151971416,0.0,0.0,32.0,40.0,21.88111618110849,2.0610561529787588,0.19373469633214313,-0.589996337890625,4.577198791503918,2.3571975708007926,,0.0,41.801750778062484,-26.086471681826147,0.9566244340007518,0.9901725415453919
2004-02-05,193.22999572753906,194.35000610351562,193.0,193.8000030517578,193.8000030517578,0,193.17300109863282,191.45279998779296,197.36430046081543,54.14907524799903,0.38529231673402364,197.165478855257,190.7135204733563,0.03329183839165146,0.0,0.0,28.000000000000004,36.0,20.671922194507918,2.0102668637313923,0.27729290232940684,0.42222573863507923,4.577198791503918,2.3571975708007926,,0.0,52.61269534042296,-6.730203400624003,1.0124374723793979,0.9424303960828225
2004-02-06,193.80999755859375,196.02999877929688,193.80999755859375,194.82000732421875,194.82000732421875,0,193.1500015258789,191.45279998779296,197.36430046081543,58.13996554664711,0.47449571080986175,196.91869644674057,190.80430312601334,0.031384832619124586,0.0,0.0,24.0,32.0,19.789328607545958,2.0259617825747975,0.6862929400275561,0.45495910371846865,4.577198791503918,2.3571975708007926,,0.0,70.99119112293937,64.29534759227903,1.0512108815665535,0.830796011809976
2004-02-09,194.89999389648438,196.89999389648438,194.89999389648438,196.77999877929688,196.77999877929688,0,193.5260009765625,191.63579986572265,197.36430046081543,64.52895965424253,0.6953296460514764,196.91869644674057,190.80430312601334,0.031072229691316185,0.0,0.0,20.0,28.000000000000004,19.401084976294293,2.0298206961241423,1.3034093969008609,0.94000244140625,5.264194030761729,3.264194030761729,,0.0,98.00672199043916,148.19265586007486,1.0898206978154577,0.8892224528045447
2004-02-10,196.75,197.64999389648438,196.5,197.11000061035156,197.11000061035156,0,193.94100036621094,191.81779998779297,197.36430046081543,65.4841679985879,0.8867486343043538,197.09115054215147,190.70584957991883,0.03239460678027769,0.0,0.0,100.0,24.0,19.39306909965029,1.9669759247213017,1.8179684807272452,0.3130456704614813,5.8321939086914085,4.6822000122070335,,0.0,92.02371990497613,191.22864293881128,1.0212126116232696,0.8840915527555414
2004-02-11,197.1199951171875,199.52000427246094,196.86000061035156,199.3800048828125,199.3800048828125,0,194.61900024414064,192.0636001586914,197.36430046081543,71.2245557261538,1.2076983404616897,198.11817992850365,190.1518212921995,0.039955654735721706,0.0,0.0,100.0,20.0,20.158077876856932,2.016477905963307,2.530381281235634,0.8496265617291741,7.456404113769537,4.796400451660162,,0.0,98.37963657941724,211.2577937133554,1.0111635855126695,0.8379546522265905
2004-02-12,199.32000732421875,199.86000061035156,198.9499969482422,199.33999633789062,199.33999633789062,0,195.31399993896486,192.32600006103516,197.36430046081543,71.00042850008458,1.4422001540617373,198.98501759852508,189.82198313389682,0.04596686381541054,0.0,0.0,96.0,16.0,20.99607632786445,1.9374440314023118,3.403880444694977,0.021965860692846843,7.534000549316403,6.623996887207028,,0.0,94.20930378768183,192.96410200848658,1.1821042161095232,0.7970963980748053
2004-02-13,199.33999633789062,199.9199981689453,198.33999633789062,198.38999938964844,198.38999938964844,0,195.8770004272461,192.57619995117187,197.36430046081543,65.71270937898875,1.5337080844690831,199.46062657413603,190.0093746465671,0.047639759850022355,0.0,0.0,92.0,12.0,21.33079259061015,1.9119124456631957,3.969262874827649,-0.6012631944913904,7.34379821777344,5.763796386718752,,0.0,83.07522217252234,147.70291174909536,1.2095987712851748,0.7424123792768282
2004-02-16,198.75999450683594,199.47000122070312,198.35000610351562,199.13999938964844,199.13999938964844,0,196.5730010986328,192.8354000854492,197.36430046081543,67.75445161038725,1.6477532369595167,199.92953258368783,190.3404686370153,0.048152375093212824,0.0,0.0,88.0,8.0,21.641600548874017,1.855346922200646,4.309647055233228,0.339291553133515,6.6346011352539165,5.5146060180664165,,0.0,91.21623479276926,131.05280324899582,1.2854067002983898,0.6930056601175507
2004-02-17,199.14999389648438,201.58999633789062,199.05999755859375,201.16000366210938,201.16000366210938,0,197.31200103759767,193.12240020751952,197.36430046081543,72.5036330910536,1.87946697945506,200.91846324080217,190.00853871232283,0.05423505831111862,0.0,0.0,100.0,4.0,22.776716451196474,1.9035363405646624,4.68405873915728,0.794470646418103,8.467596130371106,5.937597351074231,,0.0,95.92424121896718,153.9927768815477,1.2410046542510742,0.6560674451417663
2004-02-18,201.58999633789062,202.57000732421875,201.13999938964844,201.1699981689453,201.1699981689453,0,198.10900115966797,193.37560028076172,197.36430046081543,72.52519451255084,2.040387940879185,201.73160766696972,189.7383935537334,0.05961730984937553,0.0,0.0,100.0,0.0,24.158916543916668,1.8697128829936374,5.101323610193589,-0.29370338359102405,9.194407043457034,7.764399108886721,,0.0,87.8576977387111,152.08265277973146,1.3606139937234751,0.5848257695247078
2004-02-19,201.16000366210938,203.1999969482422,201.10000610351562,203.0399932861328,203.0399932861328,0,199.03300018310546,193.66600006103516,197.36430046081543,76.27398122172185,2.2923867326437914,202.8919312286502,189.31407005308807,0.06687284094039356,0.0,0.0,100.0,32.0,25.64266586210192,1.8861613088317033,5.332971191406244,0.8952370572207085,9.533996887207024,7.434006042480462,,0.0,98.63594441271853,144.1486719675533,1.3924928539484416,0.5349835922359801
2004-02-20,203.0500030517578,203.80999755859375,202.27000427246094,203.05999755859375,203.05999755859375,0,199.85699920654298,193.96600006103515,197.36430046081543,76.31121746149269,2.465293400545761,203.91337073240663,189.09363000001525,0.07298207874800691,0.0,0.0,100.0,28.000000000000004,27.209598435299533,1.8614350214960684,5.781001461253453,0.006489967797869705,9.843997497558604,8.304004211425791,,0.0,93.09392304006766,134.30256790424107,1.423881682801737,0.502345755971104
2004-02-23,202.1699981689453,202.49000549316406,200.75999450683594,202.2899932861328,202.2899932861328,0,200.40799865722656,194.24859985351563,197.36430046081543,71.64987065058662,2.511242233713716,204.6035306350158,189.33046899877328,0.07550082625510424,0.0,0.0,96.0,24.0,27.46673355655532,1.8927613093719073,6.064000836540686,0.0693608989398296,8.241405639648434,6.511394653320309,,0.0,86.00364468661175,97.90532212818273,1.2981663985665126,0.6163474068945858
2004-02-24,202.2899932861328,204.67999267578125,202.02000427246094,204.5,204.5,0,201.1469985961914,194.56679992675782,197.36430046081543,76.15236774704934,2.6949207185416526,205.61387606587502,189.47412289652735,0.0789229983831182,0.0,0.0,100.0,20.0,28.450443792831646,1.9475632446539364,6.367824733958514,0.8308332138247526,10.113192749023426,7.453204345703114,,0.0,98.45896585059964,120.30314251827735,1.3280048513962344,0.555772905618562
